ids,pred_seg,labels_seg
243_nda-12,1,1
150_nda-8,1,1
342_nda-12,1,1
342_nda-1,0,0
525_nda-8,1,1
270_nda-8,2,2
577_nda-18,2,2
311_nda-12,1,1
524_nda-7,1,1
608_nda-1,0,1
467_nda-17,1,2
430_nda-5,2,2
116_nda-12,1,1
394_nda-19,1,2
609_nda-11,2,2
445_nda-5,0,0
311_nda-13,1,1
350_nda-12,1,1
495_nda-17,2,2
252_nda-3,2,2
254_nda-1,2,0
607_nda-19,1,1
469_nda-13,1,2
109_nda-13,1,1
323_nda-1,1,1
467_nda-15,1,1
396_nda-2,0,0
466_nda-1,2,2
561_nda-16,2,1
538_nda-3,1,1
619_nda-15,1,1
518_nda-16,1,2
438_nda-7,1,1
522_nda-10,1,1
187_nda-17,2,2
193_nda-18,2,2
275_nda-3,2,2
269_nda-11,2,2
209_nda-16,1,1
566_nda-19,1,0
295_nda-5,2,2
151_nda-1,2,2
466_nda-8,2,2
535_nda-19,1,1
224_nda-15,1,1
443_nda-12,2,2
624_nda-2,0,0
513_nda-11,2,2
616_nda-10,1,1
281_nda-2,0,0
621_nda-5,1,1
236_nda-5,1,1
454_nda-4,1,1
299_nda-18,2,2
623_nda-16,2,2
495_nda-1,2,0
369_nda-2,0,0
519_nda-12,1,1
261_nda-15,1,1
536_nda-16,1,1
572_nda-10,1,1
303_nda-16,1,1
588_nda-11,2,2
345_nda-1,2,2
423_nda-12,1,1
125_nda-10,2,2
208_nda-20,0,2
344_nda-15,1,1
567_nda-19,1,1
380_nda-17,0,0
402_nda-18,2,2
352_nda-20,0,1
256_nda-5,2,2
592_nda-13,1,1
219_nda-4,1,1
121_nda-20,0,2
422_nda-10,1,1
460_nda-15,1,1
120_nda-2,0,1
609_nda-18,2,2
393_nda-11,2,2
271_nda-5,1,1
297_nda-18,1,1
182_nda-1,0,0
110_nda-7,2,2
118_nda-13,2,2
158_nda-19,1,1
385_nda-11,2,2
284_nda-17,2,0
619_nda-7,1,1
130_nda-11,2,1
376_nda-16,1,2
608_nda-5,1,2
445_nda-1,2,2
368_nda-13,1,1
164_nda-15,1,1
174_nda-10,2,0
534_nda-5,1,1
252_nda-19,2,1
251_nda-3,1,1
541_nda-8,1,1
449_nda-18,2,1
358_nda-19,1,1
362_nda-12,1,1
534_nda-17,2,2
170_nda-15,1,1
139_nda-8,2,2
560_nda-11,2,2
396_nda-12,1,1
105_nda-8,1,1
334_nda-8,1,1
273_nda-4,1,1
329_nda-13,1,1
226_nda-18,2,2
592_nda-8,1,1
233_nda-19,1,2
226_nda-7,1,1
588_nda-7,1,1
397_nda-15,1,1
525_nda-11,2,2
416_nda-3,1,1
248_nda-4,1,1
233_nda-15,1,2
95_nda-3,1,1
372_nda-19,1,1
232_nda-7,1,1
450_nda-8,2,2
419_nda-16,2,1
331_nda-13,1,2
426_nda-12,1,2
502_nda-2,0,1
420_nda-10,2,2
164_nda-8,1,1
137_nda-17,2,2
462_nda-17,2,2
258_nda-17,2,2
365_nda-1,2,2
278_nda-13,2,2
464_nda-7,1,1
235_nda-18,2,2
170_nda-16,1,1
144_nda-10,1,1
333_nda-8,1,1
561_nda-11,2,2
241_nda-11,2,2
309_nda-19,1,1
244_nda-16,2,2
91_nda-17,2,0
96_nda-16,2,2
98_nda-15,1,1
477_nda-13,1,1
313_nda-12,2,2
327_nda-1,2,2
272_nda-7,0,2
151_nda-8,1,1
572_nda-15,1,1
207_nda-11,2,2
248_nda-19,1,1
328_nda-5,1,1
131_nda-11,2,2
566_nda-8,1,1
487_nda-3,1,1
137_nda-3,1,1
268_nda-7,1,0
304_nda-5,1,1
461_nda-2,0,0
232_nda-10,2,2
372_nda-10,2,2
391_nda-20,2,2
317_nda-12,1,1
114_nda-17,2,0
576_nda-8,1,2
343_nda-3,1,1
420_nda-13,1,1
89_nda-18,2,2
281_nda-15,1,1
346_nda-17,2,1
417_nda-10,2,2
142_nda-11,2,2
347_nda-19,1,1
184_nda-4,1,1
522_nda-19,1,2
204_nda-16,1,1
403_nda-11,2,2
572_nda-1,2,0
505_nda-10,2,2
339_nda-16,2,2
571_nda-3,1,1
207_nda-15,1,1
120_nda-10,2,2
197_nda-15,1,1
587_nda-17,2,2
149_nda-1,0,0
502_nda-11,2,1
319_nda-19,1,1
204_nda-3,1,1
572_nda-13,1,1
176_nda-13,1,1
123_nda-2,2,2
195_nda-19,1,0
461_nda-4,2,2
407_nda-13,1,1
460_nda-20,0,2
535_nda-3,1,1
337_nda-10,2,1
599_nda-18,2,2
379_nda-5,1,1
292_nda-19,1,1
329_nda-11,2,2
255_nda-4,1,1
216_nda-4,1,1
430_nda-4,1,1
484_nda-19,2,2
139_nda-11,2,2
623_nda-2,0,0
232_nda-16,1,2
288_nda-20,0,0
568_nda-17,2,2
206_nda-3,1,1
517_nda-17,2,1
430_nda-20,0,1
356_nda-20,1,1
587_nda-8,2,2
388_nda-10,1,1
473_nda-13,1,1
106_nda-4,1,1
130_nda-16,1,2
577_nda-8,1,1
360_nda-18,2,2
170_nda-17,1,1
220_nda-5,1,1
282_nda-19,2,2
109_nda-19,1,1
468_nda-16,2,2
604_nda-12,1,1
111_nda-18,2,2
621_nda-20,1,1
566_nda-5,1,1
279_nda-1,2,2
576_nda-3,1,1
279_nda-4,1,1
166_nda-19,1,1
282_nda-8,2,2
450_nda-15,1,1
524_nda-8,1,1
256_nda-3,1,1
339_nda-17,2,2
270_nda-16,1,2
431_nda-17,2,2
215_nda-12,2,2
615_nda-12,1,1
616_nda-7,1,1
568_nda-5,1,1
483_nda-13,1,1
374_nda-15,1,2
216_nda-16,1,1
222_nda-4,1,1
425_nda-17,2,2
373_nda-3,1,1
169_nda-5,1,1
109_nda-15,1,1
108_nda-18,2,2
417_nda-17,2,2
525_nda-13,1,1
209_nda-12,1,1
255_nda-8,2,2
485_nda-5,1,1
285_nda-1,2,2
231_nda-19,1,1
274_nda-10,2,2
608_nda-19,1,1
489_nda-15,1,1
529_nda-4,1,1
276_nda-15,1,2
367_nda-8,1,1
182_nda-7,1,0
206_nda-1,1,1
309_nda-17,2,1
324_nda-8,1,1
186_nda-4,1,1
570_nda-16,2,2
338_nda-15,1,1
221_nda-5,1,1
237_nda-18,2,2
422_nda-11,2,2
302_nda-7,0,0
135_nda-5,1,1
448_nda-13,1,1
323_nda-8,1,1
204_nda-19,1,1
615_nda-19,1,1
261_nda-8,1,1
268_nda-18,2,2
192_nda-17,0,2
176_nda-11,2,2
578_nda-20,0,1
313_nda-5,2,2
396_nda-4,1,1
593_nda-7,1,1
255_nda-16,2,1
445_nda-16,2,1
334_nda-19,1,1
348_nda-11,2,1
319_nda-1,2,2
236_nda-15,1,1
375_nda-16,1,2
253_nda-16,2,2
450_nda-5,1,1
421_nda-16,1,2
170_nda-11,2,2
421_nda-8,2,2
378_nda-2,0,0
251_nda-4,1,1
583_nda-10,1,1
34_nda-15,1,1
448_nda-16,1,2
163_nda-7,1,1
188_nda-15,1,2
111_nda-20,0,0
609_nda-15,2,2
323_nda-2,0,0
328_nda-17,2,0
366_nda-17,2,2
278_nda-2,2,2
327_nda-2,0,0
337_nda-3,1,1
351_nda-3,1,2
254_nda-5,1,2
385_nda-7,1,1
143_nda-19,2,2
594_nda-18,1,1
186_nda-17,2,2
302_nda-2,0,0
164_nda-7,1,1
174_nda-12,1,2
327_nda-20,1,1
504_nda-18,1,1
200_nda-19,2,2
501_nda-4,1,1
317_nda-10,1,0
515_nda-4,1,1
88_nda-5,1,1
492_nda-20,0,0
241_nda-1,2,2
414_nda-16,2,2
593_nda-5,1,1
594_nda-7,1,1
282_nda-5,1,1
469_nda-1,2,1
407_nda-18,1,1
105_nda-5,1,1
568_nda-16,2,2
607_nda-4,1,1
143_nda-13,1,2
445_nda-11,2,2
292_nda-3,1,1
415_nda-12,1,1
439_nda-2,0,2
459_nda-20,0,0
226_nda-16,1,1
347_nda-4,1,1
550_nda-4,1,1
220_nda-16,2,2
201_nda-18,2,2
520_nda-12,1,1
524_nda-15,1,2
173_nda-18,2,2
573_nda-13,1,1
364_nda-16,1,1
424_nda-16,2,2
417_nda-13,2,2
416_nda-7,1,1
240_nda-7,2,2
623_nda-8,1,1
308_nda-10,2,2
571_nda-16,2,2
415_nda-20,1,2
294_nda-10,1,1
252_nda-12,2,2
288_nda-8,1,1
229_nda-11,2,2
264_nda-3,1,1
397_nda-1,2,2
613_nda-20,0,2
199_nda-8,1,1
221_nda-12,1,1
162_nda-12,1,2
124_nda-16,1,1
281_nda-19,1,1
271_nda-3,1,2
195_nda-11,2,2
380_nda-19,1,1
150_nda-11,2,2
620_nda-19,1,1
180_nda-19,1,1
597_nda-1,2,2
386_nda-19,2,2
578_nda-10,1,1
426_nda-8,1,1
287_nda-12,1,1
339_nda-11,2,2
422_nda-19,1,1
404_nda-19,1,1
219_nda-2,0,2
314_nda-13,1,1
279_nda-20,0,0
271_nda-2,0,2
407_nda-4,1,1
383_nda-19,2,2
457_nda-5,2,2
548_nda-17,2,2
102_nda-17,2,2
490_nda-8,1,2
255_nda-13,1,2
355_nda-1,2,2
314_nda-2,0,0
470_nda-11,2,2
522_nda-11,2,2
279_nda-12,2,1
583_nda-15,1,2
123_nda-16,2,1
103_nda-1,2,2
109_nda-3,1,1
153_nda-13,1,1
330_nda-4,1,2
284_nda-13,1,1
426_nda-18,2,2
579_nda-3,1,2
202_nda-17,1,0
430_nda-7,0,0
524_nda-16,2,2
388_nda-18,2,2
607_nda-13,1,1
174_nda-1,2,2
475_nda-11,2,1
193_nda-3,1,1
623_nda-1,2,2
490_nda-2,0,2
100_nda-16,2,1
261_nda-19,1,1
341_nda-3,1,1
365_nda-17,2,2
577_nda-13,1,1
553_nda-16,2,1
182_nda-2,0,0
189_nda-18,2,2
437_nda-12,2,2
274_nda-18,2,2
116_nda-2,0,0
195_nda-16,2,2
449_nda-4,2,2
189_nda-4,1,1
317_nda-11,2,2
251_nda-17,2,2
519_nda-8,1,1
231_nda-15,1,1
335_nda-19,1,1
587_nda-12,2,2
299_nda-2,0,2
322_nda-5,2,0
531_nda-10,1,1
234_nda-5,2,2
237_nda-10,1,1
311_nda-17,2,2
173_nda-7,1,1
147_nda-15,1,1
242_nda-20,2,2
525_nda-10,1,1
188_nda-11,2,2
373_nda-18,2,2
403_nda-20,2,0
450_nda-3,1,1
171_nda-8,2,2
295_nda-19,2,2
356_nda-13,1,1
481_nda-13,2,2
489_nda-11,2,2
593_nda-8,1,1
277_nda-3,1,1
562_nda-5,1,1
118_nda-1,2,1
351_nda-1,2,2
280_nda-2,0,2
402_nda-7,0,0
481_nda-2,0,0
231_nda-10,1,2
524_nda-12,1,1
313_nda-17,2,2
335_nda-8,1,1
557_nda-3,2,2
259_nda-17,2,0
232_nda-3,1,1
250_nda-5,1,1
219_nda-10,2,2
259_nda-2,0,2
612_nda-16,2,2
294_nda-7,1,1
291_nda-2,0,0
178_nda-19,1,1
458_nda-3,2,2
282_nda-20,2,2
200_nda-5,2,1
351_nda-15,1,1
333_nda-12,1,1
134_nda-12,1,2
260_nda-3,1,1
490_nda-12,1,1
453_nda-20,0,0
150_nda-16,1,2
403_nda-15,1,1
550_nda-18,1,2
317_nda-15,1,1
454_nda-15,1,2
232_nda-15,1,1
396_nda-17,2,2
356_nda-16,1,1
531_nda-19,1,1
268_nda-15,1,1
367_nda-11,2,2
211_nda-19,1,1
183_nda-7,1,0
553_nda-11,2,2
414_nda-11,2,2
222_nda-10,1,1
410_nda-15,1,1
240_nda-1,2,2
299_nda-13,2,2
300_nda-5,1,1
352_nda-15,1,1
278_nda-19,2,2
450_nda-11,2,1
466_nda-5,0,1
239_nda-3,2,2
299_nda-10,2,2
328_nda-8,1,1
536_nda-5,1,1
255_nda-5,2,2
174_nda-5,1,1
94_nda-1,2,2
517_nda-16,2,2
593_nda-1,2,0
191_nda-15,1,1
265_nda-20,0,0
464_nda-2,0,0
273_nda-1,2,1
545_nda-4,1,1
184_nda-19,1,1
167_nda-11,2,2
149_nda-8,1,1
571_nda-7,1,1
535_nda-2,0,1
369_nda-20,1,1
156_nda-11,2,1
311_nda-4,1,1
320_nda-19,2,1
311_nda-10,2,2
608_nda-3,1,1
583_nda-18,1,1
529_nda-13,1,1
311_nda-19,1,1
583_nda-19,1,1
118_nda-11,2,2
309_nda-3,1,1
92_nda-15,1,1
115_nda-16,1,2
263_nda-5,1,1
186_nda-16,1,2
176_nda-2,0,2
328_nda-16,1,1
577_nda-11,2,2
499_nda-2,0,0
509_nda-20,1,1
187_nda-19,1,1
179_nda-15,1,1
500_nda-13,1,1
163_nda-4,1,1
328_nda-10,2,2
569_nda-2,0,0
112_nda-8,2,2
217_nda-20,0,0
421_nda-3,1,2
343_nda-19,1,1
459_nda-18,2,1
592_nda-19,1,1
422_nda-13,1,1
339_nda-19,2,2
445_nda-20,0,0
269_nda-13,1,2
154_nda-3,1,1
621_nda-4,1,1
485_nda-8,1,1
385_nda-20,0,0
156_nda-8,2,2
263_nda-15,1,1
219_nda-1,1,1
206_nda-16,1,1
137_nda-18,2,1
302_nda-11,2,2
188_nda-17,2,2
331_nda-12,1,1
384_nda-20,0,0
217_nda-1,2,2
502_nda-13,1,1
154_nda-19,1,1
166_nda-16,1,1
423_nda-18,2,2
257_nda-4,1,2
374_nda-1,2,2
95_nda-15,1,1
489_nda-2,0,0
485_nda-1,0,0
206_nda-17,1,2
360_nda-12,1,1
182_nda-8,1,2
409_nda-18,1,1
130_nda-8,1,1
191_nda-13,1,1
275_nda-17,2,2
178_nda-4,1,1
415_nda-5,1,1
248_nda-20,0,0
375_nda-3,1,1
149_nda-19,1,1
131_nda-2,0,0
119_nda-2,0,0
373_nda-20,0,0
103_nda-17,2,1
92_nda-18,2,2
358_nda-3,1,1
621_nda-10,1,1
415_nda-19,2,2
241_nda-20,0,0
172_nda-18,2,2
554_nda-15,1,1
375_nda-15,1,1
441_nda-8,1,1
426_nda-5,1,1
149_nda-3,1,1
602_nda-15,1,1
588_nda-18,1,1
237_nda-2,0,2
186_nda-20,0,2
86_nda-17,2,2
199_nda-11,2,2
468_nda-5,1,2
374_nda-11,2,2
468_nda-10,2,2
215_nda-7,0,1
168_nda-15,1,1
467_nda-20,0,0
358_nda-17,0,0
515_nda-2,0,0
390_nda-7,0,1
439_nda-16,1,1
256_nda-8,2,2
419_nda-5,0,1
502_nda-18,2,2
414_nda-3,1,1
153_nda-3,1,2
470_nda-5,0,2
368_nda-5,1,1
567_nda-11,2,1
240_nda-3,2,1
309_nda-10,2,1
364_nda-2,0,2
149_nda-12,1,1
577_nda-5,1,1
365_nda-7,1,1
220_nda-13,1,1
162_nda-19,1,1
445_nda-4,1,2
527_nda-12,1,1
230_nda-10,2,2
489_nda-3,1,2
120_nda-8,2,2
139_nda-15,2,2
483_nda-18,2,1
402_nda-17,2,0
376_nda-19,1,1
619_nda-12,1,1
235_nda-2,0,0
332_nda-12,1,1
161_nda-16,1,1
86_nda-8,1,1
416_nda-15,1,1
424_nda-1,2,2
350_nda-15,1,1
248_nda-13,1,1
162_nda-20,1,1
430_nda-11,2,2
86_nda-19,1,1
315_nda-8,1,1
281_nda-20,0,0
470_nda-10,2,1
499_nda-11,2,2
576_nda-2,0,0
345_nda-5,1,1
313_nda-20,2,0
291_nda-3,1,1
265_nda-8,1,1
305_nda-16,1,2
89_nda-3,2,2
162_nda-5,1,1
502_nda-15,1,1
265_nda-11,2,2
592_nda-15,1,1
516_nda-7,1,1
364_nda-18,2,2
126_nda-19,1,1
386_nda-10,2,2
106_nda-7,0,0
614_nda-8,1,1
352_nda-16,1,1
347_nda-11,2,2
209_nda-5,1,1
343_nda-18,2,2
436_nda-16,1,1
278_nda-17,2,2
148_nda-15,1,1
167_nda-8,2,2
229_nda-3,2,2
589_nda-7,1,1
363_nda-19,1,1
518_nda-17,2,1
509_nda-1,2,2
167_nda-7,0,2
236_nda-2,0,0
587_nda-13,1,2
194_nda-2,0,0
303_nda-2,0,0
531_nda-18,1,1
109_nda-20,0,0
252_nda-10,2,2
548_nda-4,1,1
561_nda-19,1,1
370_nda-13,1,1
383_nda-4,1,1
193_nda-7,1,0
166_nda-2,0,0
447_nda-4,1,1
469_nda-10,2,2
561_nda-1,2,2
274_nda-16,1,2
215_nda-4,1,1
379_nda-19,1,1
383_nda-13,2,2
250_nda-3,1,2
597_nda-11,2,2
599_nda-2,0,0
288_nda-18,2,2
176_nda-8,2,1
111_nda-19,1,1
341_nda-18,2,2
417_nda-18,2,1
485_nda-7,1,1
211_nda-11,2,2
509_nda-4,1,1
287_nda-5,1,1
483_nda-15,1,1
308_nda-1,1,1
255_nda-2,0,0
239_nda-10,2,2
222_nda-17,0,0
426_nda-16,2,2
515_nda-15,1,1
525_nda-1,2,2
531_nda-17,2,2
343_nda-4,1,1
151_nda-5,1,1
133_nda-4,1,1
234_nda-11,2,2
311_nda-7,1,1
550_nda-15,1,2
518_nda-7,1,1
485_nda-11,2,2
113_nda-4,1,1
437_nda-2,0,2
560_nda-19,1,1
522_nda-12,1,1
462_nda-15,1,1
430_nda-16,2,1
414_nda-18,2,1
360_nda-10,2,2
316_nda-16,1,1
434_nda-10,2,2
481_nda-10,2,1
481_nda-11,2,2
268_nda-20,1,1
554_nda-7,1,1
344_nda-19,1,1
333_nda-13,1,1
421_nda-13,1,1
460_nda-8,1,1
449_nda-11,2,2
141_nda-8,2,2
158_nda-12,1,2
168_nda-7,1,1
459_nda-8,1,1
94_nda-19,1,1
91_nda-10,2,2
556_nda-13,1,1
210_nda-3,2,2
322_nda-3,2,2
161_nda-11,2,1
189_nda-5,1,1
602_nda-5,1,1
216_nda-13,1,1
350_nda-19,1,0
148_nda-3,1,2
198_nda-20,0,1
396_nda-18,2,2
349_nda-18,2,2
262_nda-12,2,2
247_nda-8,1,1
538_nda-15,1,2
271_nda-13,1,1
418_nda-4,1,1
359_nda-3,1,1
278_nda-11,2,2
437_nda-18,2,2
551_nda-17,2,2
529_nda-20,0,0
322_nda-8,2,2
115_nda-18,2,2
131_nda-16,1,2
176_nda-5,2,2
352_nda-11,2,2
202_nda-8,1,1
351_nda-12,1,1
184_nda-11,2,2
264_nda-13,1,2
195_nda-15,1,1
422_nda-1,1,1
495_nda-11,2,2
614_nda-15,1,1
343_nda-17,2,2
384_nda-18,2,1
116_nda-1,2,2
246_nda-15,1,2
472_nda-4,1,1
286_nda-8,1,1
569_nda-3,1,1
234_nda-18,2,2
272_nda-1,1,1
504_nda-3,1,2
104_nda-8,1,2
202_nda-13,1,1
589_nda-2,0,2
314_nda-1,2,2
583_nda-7,1,1
164_nda-10,2,2
195_nda-10,2,2
125_nda-12,1,1
137_nda-20,0,0
375_nda-5,1,1
566_nda-4,1,0
393_nda-7,0,0
391_nda-3,2,2
414_nda-7,1,1
148_nda-20,0,0
619_nda-2,0,0
284_nda-12,1,1
203_nda-2,0,0
376_nda-1,0,0
261_nda-16,1,1
332_nda-10,1,1
204_nda-5,1,1
332_nda-8,1,1
485_nda-15,1,1
93_nda-18,2,2
251_nda-18,2,2
320_nda-2,0,2
436_nda-11,2,2
343_nda-16,1,2
320_nda-18,2,2
427_nda-1,2,0
503_nda-11,2,2
534_nda-7,1,1
332_nda-1,0,0
234_nda-10,2,1
561_nda-10,2,2
226_nda-8,2,2
172_nda-3,1,1
260_nda-5,1,1
158_nda-18,2,2
378_nda-16,2,2
312_nda-17,2,1
363_nda-17,2,1
201_nda-4,1,1
410_nda-17,2,1
393_nda-5,1,1
248_nda-16,1,1
170_nda-2,0,0
292_nda-12,1,1
269_nda-16,1,1
122_nda-3,1,2
390_nda-10,2,2
154_nda-1,0,1
466_nda-7,0,0
534_nda-16,2,1
447_nda-1,0,0
407_nda-1,2,2
470_nda-7,0,0
299_nda-15,2,2
328_nda-18,2,2
385_nda-19,1,2
34_nda-5,1,1
461_nda-20,2,2
137_nda-10,2,2
420_nda-7,0,0
120_nda-7,0,0
192_nda-20,0,1
527_nda-8,1,1
431_nda-13,1,1
113_nda-15,1,1
464_nda-5,1,1
612_nda-17,2,2
116_nda-7,0,1
239_nda-20,0,0
338_nda-5,1,1
153_nda-5,1,1
503_nda-8,1,1
421_nda-19,1,1
283_nda-19,1,1
111_nda-5,1,1
566_nda-11,2,2
441_nda-11,2,2
244_nda-12,1,1
324_nda-13,1,1
253_nda-19,1,1
150_nda-7,1,1
177_nda-13,1,1
588_nda-16,2,2
464_nda-8,1,1
251_nda-1,2,1
335_nda-3,1,1
139_nda-1,2,1
328_nda-3,1,1
620_nda-12,1,1
164_nda-12,1,1
211_nda-16,1,1
613_nda-16,2,2
149_nda-20,0,1
359_nda-11,2,2
204_nda-7,1,1
262_nda-20,2,2
104_nda-18,2,2
284_nda-15,2,2
154_nda-15,1,1
88_nda-16,1,2
207_nda-17,2,2
477_nda-8,1,1
291_nda-7,0,1
571_nda-11,2,2
501_nda-16,2,2
160_nda-15,1,1
221_nda-7,0,1
424_nda-3,2,1
342_nda-5,1,1
294_nda-4,1,1
557_nda-17,2,2
460_nda-12,1,2
333_nda-5,1,1
422_nda-17,2,2
146_nda-15,1,2
270_nda-1,0,0
167_nda-19,2,2
318_nda-7,1,1
283_nda-18,2,2
371_nda-17,2,2
264_nda-20,0,1
378_nda-18,2,2
215_nda-8,1,2
215_nda-16,2,2
325_nda-4,1,1
589_nda-3,1,1
453_nda-13,1,1
589_nda-19,1,0
541_nda-5,1,1
592_nda-10,1,1
198_nda-18,2,2
331_nda-4,1,1
210_nda-11,2,2
237_nda-1,2,2
580_nda-3,1,1
120_nda-16,2,2
560_nda-10,2,2
177_nda-8,2,2
448_nda-10,2,2
195_nda-17,2,2
352_nda-3,1,1
363_nda-12,1,1
615_nda-17,2,2
200_nda-16,2,2
263_nda-1,2,2
168_nda-12,1,1
103_nda-8,1,2
350_nda-8,1,2
192_nda-18,2,2
125_nda-8,1,1
530_nda-12,1,1
333_nda-17,2,0
427_nda-13,1,1
372_nda-12,1,1
103_nda-16,2,2
284_nda-10,2,2
182_nda-13,1,1
322_nda-17,2,0
502_nda-19,1,1
443_nda-20,0,0
499_nda-17,2,2
380_nda-20,0,0
194_nda-18,2,2
92_nda-1,2,2
624_nda-18,1,1
270_nda-3,1,1
283_nda-16,1,2
154_nda-2,0,0
365_nda-3,2,1
351_nda-11,2,1
388_nda-16,2,2
320_nda-11,2,1
282_nda-17,2,2
541_nda-1,0,0
325_nda-7,1,1
161_nda-10,1,1
502_nda-3,1,1
295_nda-20,2,2
112_nda-5,2,2
264_nda-8,2,2
231_nda-18,2,2
93_nda-11,2,2
399_nda-7,1,1
529_nda-7,0,0
258_nda-1,0,0
578_nda-12,1,1
380_nda-13,2,2
229_nda-16,2,2
312_nda-12,2,2
299_nda-5,2,2
116_nda-20,2,2
277_nda-8,2,2
148_nda-18,2,2
143_nda-16,2,1
407_nda-7,1,1
609_nda-10,2,2
238_nda-20,0,0
470_nda-4,1,1
142_nda-3,1,1
163_nda-1,2,0
607_nda-11,2,2
613_nda-8,1,1
95_nda-12,1,1
168_nda-18,2,2
374_nda-20,2,0
467_nda-18,2,2
324_nda-5,1,1
247_nda-17,0,0
164_nda-3,1,1
516_nda-10,1,1
290_nda-8,2,2
453_nda-16,2,2
560_nda-15,1,1
351_nda-5,1,1
278_nda-5,1,1
363_nda-13,1,2
230_nda-8,2,2
462_nda-18,2,2
487_nda-15,1,1
202_nda-19,1,1
378_nda-3,2,2
209_nda-13,1,1
304_nda-4,1,1
298_nda-1,1,0
235_nda-20,0,2
441_nda-16,1,1
134_nda-17,2,1
331_nda-8,2,2
422_nda-16,2,1
612_nda-20,2,2
612_nda-11,2,2
160_nda-7,1,1
338_nda-2,0,0
351_nda-16,1,1
331_nda-18,2,2
434_nda-13,1,1
534_nda-10,1,1
518_nda-13,1,1
431_nda-5,1,1
238_nda-1,2,2
151_nda-4,1,1
369_nda-15,1,1
388_nda-11,2,2
518_nda-12,1,1
334_nda-5,1,1
193_nda-20,0,0
208_nda-13,2,2
616_nda-13,1,1
323_nda-18,2,2
108_nda-16,1,1
618_nda-7,1,1
308_nda-18,2,2
277_nda-4,1,1
106_nda-13,1,1
292_nda-13,1,1
87_nda-17,2,2
335_nda-5,1,1
453_nda-3,1,1
516_nda-1,2,2
426_nda-11,2,2
617_nda-1,1,1
391_nda-12,2,2
367_nda-20,0,0
161_nda-13,1,1
569_nda-7,1,1
522_nda-3,1,1
274_nda-13,1,1
453_nda-17,2,2
177_nda-20,0,0
439_nda-19,1,1
142_nda-5,1,1
484_nda-20,2,2
418_nda-7,0,1
244_nda-18,2,2
581_nda-5,1,1
261_nda-1,2,2
481_nda-19,1,1
472_nda-20,0,0
246_nda-3,2,1
419_nda-7,0,0
450_nda-1,2,0
404_nda-12,1,2
298_nda-5,1,1
203_nda-12,2,2
172_nda-13,1,1
377_nda-1,0,0
559_nda-11,2,2
279_nda-15,1,1
441_nda-15,1,1
305_nda-4,1,0
313_nda-2,0,0
569_nda-5,1,1
178_nda-16,2,2
426_nda-4,1,1
124_nda-15,1,1
172_nda-5,1,1
279_nda-19,2,2
113_nda-20,0,0
447_nda-2,0,0
557_nda-16,2,2
431_nda-3,1,2
520_nda-13,1,1
150_nda-1,2,1
602_nda-4,1,1
483_nda-19,1,1
103_nda-7,1,1
453_nda-7,0,1
368_nda-19,1,1
281_nda-8,1,1
386_nda-18,2,1
168_nda-19,1,1
461_nda-17,2,2
243_nda-18,2,2
515_nda-20,0,0
416_nda-13,1,1
122_nda-16,2,2
86_nda-10,2,2
619_nda-13,1,1
130_nda-20,0,0
201_nda-15,1,1
448_nda-8,1,1
550_nda-3,1,1
409_nda-2,0,2
171_nda-11,2,2
438_nda-17,2,2
103_nda-19,1,1
332_nda-2,0,1
517_nda-20,0,0
207_nda-13,1,1
317_nda-4,1,1
214_nda-19,2,2
386_nda-1,2,1
545_nda-8,2,2
203_nda-1,2,2
551_nda-5,1,1
557_nda-4,1,2
613_nda-19,1,1
353_nda-7,1,1
122_nda-2,0,0
267_nda-12,1,1
515_nda-19,1,1
352_nda-7,1,1
294_nda-2,0,0
118_nda-2,0,0
396_nda-15,1,2
360_nda-19,1,1
384_nda-12,1,1
150_nda-13,1,1
182_nda-15,1,1
311_nda-18,2,2
249_nda-1,2,2
309_nda-16,1,2
123_nda-20,2,2
291_nda-16,1,2
531_nda-1,2,2
341_nda-5,1,1
414_nda-12,1,1
330_nda-10,2,2
378_nda-20,0,0
409_nda-4,1,1
255_nda-15,1,1
340_nda-4,1,1
483_nda-10,2,2
495_nda-8,1,1
323_nda-11,2,1
34_nda-12,1,1
527_nda-1,2,2
174_nda-2,0,0
397_nda-3,2,2
198_nda-11,2,2
222_nda-2,0,0
556_nda-16,1,1
102_nda-1,2,0
104_nda-12,2,2
347_nda-12,1,1
569_nda-17,1,1
281_nda-10,2,2
201_nda-17,2,2
527_nda-2,0,0
494_nda-11,2,2
453_nda-15,1,1
195_nda-18,2,2
360_nda-2,0,0
325_nda-16,1,2
457_nda-17,2,2
162_nda-10,1,1
257_nda-2,0,0
257_nda-1,2,2
98_nda-1,2,2
156_nda-16,1,2
224_nda-13,1,1
371_nda-16,1,2
450_nda-10,2,2
450_nda-13,1,1
553_nda-15,1,2
333_nda-16,2,1
353_nda-19,1,1
288_nda-1,2,1
146_nda-13,1,1
529_nda-15,1,1
111_nda-7,1,1
505_nda-12,2,2
339_nda-5,2,2
616_nda-20,1,1
365_nda-16,2,2
210_nda-20,0,2
312_nda-1,2,1
556_nda-1,1,0
338_nda-19,1,1
609_nda-20,2,2
236_nda-20,0,2
483_nda-2,0,2
220_nda-7,1,1
607_nda-10,1,1
126_nda-17,2,0
349_nda-5,1,1
160_nda-1,2,2
303_nda-12,1,1
217_nda-16,1,1
104_nda-17,2,1
355_nda-5,1,1
